experiment_timestep,episode,episode_score,timestep_episode,best_score,accumulated_score
311328,37,2.0,8193,3.0,39.0
311400,38,0.0,72,3.0,39.0
312300,38,0.0,972,3.0,39.0
313200,38,0.0,1872,3.0,39.0
314100,38,0.0,2772,3.0,39.0
315000,38,1.0,3672,3.0,40.0
315900,38,1.0,4572,3.0,40.0
316800,38,1.0,5472,3.0,40.0
317700,38,1.0,6372,3.0,40.0
318600,38,1.0,7272,3.0,40.0
319500,38,1.0,8172,3.0,40.0
319521,38,1.0,8193,3.0,40.0
320400,39,0.0,879,3.0,40.0
321300,39,0.0,1779,3.0,40.0
322200,39,0.0,2679,3.0,40.0
323100,39,0.0,3579,3.0,40.0
324000,39,0.0,4479,3.0,40.0
324900,39,0.0,5379,3.0,40.0
325800,39,0.0,6279,3.0,40.0
326700,39,0.0,7179,3.0,40.0
327600,39,0.0,8079,3.0,40.0
327714,39,0.0,8193,3.0,40.0
328500,40,0.0,786,3.0,40.0
329400,40,0.0,1686,3.0,40.0
330300,40,0.0,2586,3.0,40.0
331200,40,0.0,3486,3.0,40.0
332100,40,0.0,4386,3.0,40.0
333000,40,0.0,5286,3.0,40.0
333900,40,1.0,6186,3.0,41.0
334800,40,1.0,7086,3.0,41.0
335700,40,1.0,7986,3.0,41.0
335907,40,1.0,8193,3.0,41.0
336600,41,0.0,693,3.0,41.0
337500,41,0.0,1593,3.0,41.0
338400,41,0.0,2493,3.0,41.0
339300,41,0.0,3393,3.0,41.0
340200,41,1.0,4293,3.0,42.0
341100,41,1.0,5193,3.0,42.0
342000,41,1.0,6093,3.0,42.0
342900,41,1.0,6993,3.0,42.0
343800,41,1.0,7893,3.0,42.0
344099,41,1.0,8192,3.0,42.0
344700,42,0.0,601,3.0,42.0
345600,42,1.0,1501,3.0,43.0
346500,42,1.0,2401,3.0,43.0
347400,42,1.0,3301,3.0,43.0
348300,42,2.0,4201,3.0,44.0
349200,42,2.0,5101,3.0,44.0
350100,42,3.0,6001,3.0,45.0
351000,42,3.0,6901,3.0,45.0
351900,42,3.0,7801,3.0,45.0
352292,42,3.0,8193,3.0,45.0
352800,43,0.0,508,3.0,45.0
353700,43,0.0,1408,3.0,45.0
354600,43,0.0,2308,3.0,45.0
355500,43,0.0,3208,3.0,45.0
356400,43,0.0,4108,3.0,45.0
357300,43,0.0,5008,3.0,45.0
358200,43,0.0,5908,3.0,45.0
359100,43,0.0,6808,3.0,45.0
360000,43,0.0,7708,3.0,45.0
360485,43,0.0,8193,3.0,45.0
360900,44,0.0,415,3.0,45.0
361800,44,1.0,1315,3.0,46.0
362700,44,1.0,2215,3.0,46.0
363600,44,1.0,3115,3.0,46.0
364500,44,1.0,4015,3.0,46.0
365400,44,1.0,4915,3.0,46.0
366300,44,1.0,5815,3.0,46.0
367200,44,1.0,6715,3.0,46.0
368100,44,1.0,7615,3.0,46.0
368678,44,1.0,8193,3.0,46.0
369000,45,0.0,322,3.0,46.0
369900,45,0.0,1222,3.0,46.0
370800,45,0.0,2122,3.0,46.0
371700,45,0.0,3022,3.0,46.0
372600,45,0.0,3922,3.0,46.0
373500,45,0.0,4822,3.0,46.0
374400,45,0.0,5722,3.0,46.0
375300,45,0.0,6622,3.0,46.0
376200,45,0.0,7522,3.0,46.0
376870,45,0.0,8192,3.0,46.0
377100,46,0.0,230,3.0,46.0
378000,46,0.0,1130,3.0,46.0
378900,46,0.0,2030,3.0,46.0
379800,46,0.0,2930,3.0,46.0
380700,46,0.0,3830,3.0,46.0
381600,46,0.0,4730,3.0,46.0
382500,46,0.0,5630,3.0,46.0
383400,46,0.0,6530,3.0,46.0
384300,46,0.0,7430,3.0,46.0
385063,46,0.0,8193,3.0,46.0
385200,47,0.0,137,3.0,46.0
386100,47,0.0,1037,3.0,46.0
387000,47,0.0,1937,3.0,46.0
387900,47,0.0,2837,3.0,46.0
388800,47,0.0,3737,3.0,46.0
389700,47,0.0,4637,3.0,46.0
390600,47,0.0,5537,3.0,46.0
391500,47,0.0,6437,3.0,46.0
392400,47,0.0,7337,3.0,46.0
393256,47,0.0,8193,3.0,46.0
393300,48,0.0,44,3.0,46.0
394200,48,0.0,944,3.0,46.0
395100,48,0.0,1844,3.0,46.0
396000,48,0.0,2744,3.0,46.0
396900,48,0.0,3644,3.0,46.0
397800,48,0.0,4544,3.0,46.0
398700,48,0.0,5444,3.0,46.0
399600,48,0.0,6344,3.0,46.0
