experiment_timestep,episode,episode_score,timestep_episode,best_score,accumulated_score
372718,117,300.0,2450,1680.0,44180.0
373500,118,140.0,782,1680.0,44320.0
374400,118,220.0,1682,1680.0,44400.0
375300,118,340.0,2582,1680.0,44520.0
375656,118,360.0,2938,1680.0,44540.0
376200,119,0.0,544,1680.0,44540.0
377100,119,240.0,1444,1680.0,44780.0
378000,119,240.0,2344,1680.0,44780.0
378714,119,240.0,3058,1680.0,44780.0
378900,120,0.0,186,1680.0,44780.0
379800,120,80.0,1086,1680.0,44860.0
380700,120,120.0,1986,1680.0,44900.0
381600,120,120.0,2886,1680.0,44900.0
382500,120,260.0,3786,1680.0,45040.0
382578,120,260.0,3864,1680.0,45040.0
383400,121,200.0,822,1680.0,45240.0
384300,121,200.0,1722,1680.0,45240.0
385200,121,200.0,2622,1680.0,45240.0
385732,121,340.0,3154,1680.0,45380.0
386100,122,40.0,368,1680.0,45420.0
387000,122,180.0,1268,1680.0,45560.0
387900,122,300.0,2168,1680.0,45680.0
388015,122,300.0,2283,1680.0,45680.0
388800,123,140.0,785,1680.0,45820.0
389700,123,200.0,1685,1680.0,45880.0
390600,123,260.0,2585,1680.0,45940.0
391500,123,320.0,3485,1680.0,46000.0
391764,123,320.0,3749,1680.0,46000.0
392400,124,100.0,636,1680.0,46100.0
393300,124,240.0,1536,1680.0,46240.0
394200,124,280.0,2436,1680.0,46280.0
394846,124,400.0,3082,1680.0,46400.0
395100,125,60.0,254,1680.0,46460.0
396000,125,180.0,1154,1680.0,46580.0
396900,125,240.0,2054,1680.0,46640.0
397800,125,360.0,2954,1680.0,46760.0
398575,125,360.0,3729,1680.0,46760.0
398700,126,0.0,125,1680.0,46760.0
399600,126,0.0,1025,1680.0,46760.0
